sensorAddress,type,timestamp,gyro_x,accel_z,gyro_y,accel_y,gyro_z,accel_x,dataTrusted,earthquake,moving
1208272118,AccelGyro,2014-02-06T15:15:27.5736014Z,-47,12333,-402,-12116,81,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:26.4784919Z,-49,12275,-404,-12093,54,-502,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:25.3683809Z,-41,12318,-399,-12087,57,-520,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:24.2372678Z,-45,12280,-405,-12094,78,-529,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:23.1641605Z,-51,12272,-399,-12088,131,-500,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:22.0360477Z,-48,12282,-393,-12047,146,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:20.9369378Z,-43,12295,-402,-12088,92,-518,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:19.8378279Z,-40,12291,-394,-12049,135,-504,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:18.7127154Z,-47,12308,-399,-12091,106,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:17.5866028Z,-56,12308,-394,-12075,145,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:16.4814923Z,-49,12287,-398,-12080,151,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:15.3913833Z,-48,12271,-397,-12048,144,-520,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:14.2612703Z,-49,12303,-392,-12086,178,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:13.1641606Z,-45,12254,-392,-12049,150,-511,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:12.0510493Z,-45,12273,-393,-12019,181,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:10.9559398Z,-47,12253,-392,-12057,161,-506,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:09.8458288Z,-44,12262,-384,-12016,207,-510,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:08.727717Z,-41,12259,-390,-12008,185,-521,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:07.6366079Z,-41,12264,-391,-12009,162,-559,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:06.537498Z,-42,12240,-388,-11999,195,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:05.3993842Z,-43,12253,-394,-11981,150,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:04.2962739Z,-37,12229,-397,-11982,78,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:03.2011644Z,-45,12221,-386,-11992,185,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:02.1030546Z,-40,12262,-388,-11975,141,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:15:00.9859429Z,-36,12271,-395,-11969,120,-556,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:59.8878331Z,-39,12258,-401,-12023,78,-539,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:58.7517195Z,-31,12261,-399,-11977,59,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:57.6456089Z,-32,12249,-399,-11974,67,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:56.5504994Z,-33,12260,-402,-11989,49,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:55.4203864Z,-33,12264,-395,-11981,67,-545,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:54.3212765Z,-31,12244,-408,-12019,-1,-549,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:53.2241668Z,-34,12270,-402,-11978,41,-557,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:52.0990543Z,-32,12280,-397,-12001,35,-529,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:50.9949439Z,-40,12291,-406,-11995,19,-542,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:49.9018346Z,-34,12284,-403,-12030,24,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:48.7697214Z,-40,12269,-405,-12020,0,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:47.6716116Z,-40,12245,-406,-12036,46,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:46.5605005Z,-31,12278,-415,-12049,-4,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:45.475392Z,-40,12287,-406,-12017,27,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:44.3562801Z,-39,12309,-412,-11997,2,-516,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:43.2571702Z,-40,12292,-407,-12029,11,-528,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:42.1200565Z,-39,12288,-407,-12090,4,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:41.0279473Z,-38,12254,-409,-12003,-24,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:39.9308376Z,-37,12297,-405,-12064,6,-537,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:38.794724Z,-35,12289,-407,-12055,4,-528,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:37.6906136Z,-42,12248,-407,-12067,20,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:36.6035049Z,-36,12301,-414,-12067,-21,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:35.4833929Z,-35,12258,-404,-12062,33,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:34.3532799Z,-42,12285,-405,-12098,52,-529,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:33.25417Z,-39,12295,-411,-12077,-1,-532,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:32.1550601Z,-45,12313,-401,-12105,51,-518,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:31.0569503Z,-41,12326,-410,-12081,-5,-537,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:29.9518398Z,-43,12291,-406,-12073,35,-508,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:28.8207267Z,-44,12286,-407,-12107,36,-511,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:27.7026149Z,-45,12292,-399,-12080,64,-518,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:26.6005047Z,-46,12324,-399,-12092,84,-510,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:25.503395Z,-41,12317,-400,-12056,56,-545,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:24.4092856Z,-47,12320,-399,-12107,98,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:23.3011748Z,-47,12268,-403,-12069,69,-516,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:22.1650612Z,-48,12310,-395,-12098,146,-527,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:21.0559503Z,-48,12317,-398,-12123,75,-521,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:19.9838431Z,-51,12300,-400,-12089,104,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:18.8537301Z,-48,12301,-394,-12097,129,-508,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:17.7556203Z,-45,12277,-394,-12050,141,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:16.6235071Z,-47,12306,-391,-12092,167,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:15.5133961Z,-45,12291,-395,-12075,169,-502,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:14.4292877Z,-43,12273,-387,-12046,192,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:13.3241772Z,-46,12273,-387,-12071,185,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:12.192064Z,-43,12248,-388,-12030,175,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:11.1079556Z,-52,12278,-382,-12037,214,-511,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:09.9758424Z,-41,12248,-386,-11991,160,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:08.8777326Z,-47,12281,-396,-12016,166,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:07.7796228Z,-42,12278,-391,-12038,139,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:06.6765125Z,-40,12238,-386,-11996,186,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:05.5393988Z,-40,12249,-382,-12003,183,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:04.4432892Z,-37,12246,-395,-11982,125,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:03.3431792Z,-40,12262,-391,-11977,152,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:02.2140663Z,-32,12274,-401,-11974,43,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:01.1229572Z,-35,12278,-391,-11977,156,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:14:00.0238473Z,-36,12239,-390,-11979,125,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:58.8857335Z,-31,12232,-394,-11921,91,-549,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:57.7926242Z,-38,12269,-397,-11987,97,-564,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:56.6945144Z,-30,12279,-400,-11976,54,-521,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:55.5634013Z,-36,12268,-393,-11964,114,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:54.4462896Z,-34,12212,-393,-11963,77,-533,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:53.3521802Z,-35,12278,-400,-12021,45,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:52.2360686Z,-30,12278,-394,-11991,86,-543,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:51.1429593Z,-35,12280,-390,-11981,94,-562,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:50.0448495Z,-31,12297,-411,-11964,-31,-552,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:48.9237374Z,-34,12279,-396,-11980,85,-556,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:47.799625Z,-34,12292,-402,-12023,36,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:46.7025153Z,-30,12267,-402,-11977,14,-535,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:45.5984049Z,-37,12267,-402,-12017,39,-514,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:44.5002951Z,-30,12276,-407,-12034,-20,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:43.3611812Z,-33,12324,-406,-12015,40,-529,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:42.2710722Z,-30,12273,-408,-12034,-7,-543,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:41.1399591Z,-36,12317,-414,-12024,-35,-557,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:40.0428494Z,-37,12285,-403,-12063,6,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:38.9417393Z,-34,12278,-407,-12084,-13,-535,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:37.8236275Z,-37,12276,-403,-12043,-4,-543,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:36.7115163Z,-41,12302,-407,-12079,-1,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:35.6064058Z,-39,12277,-402,-12052,31,-512,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:34.4902942Z,-38,12346,-410,-12131,-15,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:33.3861838Z,-42,12336,-403,-12089,52,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:32.2810733Z,-40,12285,-401,-12084,67,-503,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:31.1859638Z,-37,12278,-402,-12072,11,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:30.0758528Z,-44,12327,-404,-12118,18,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:28.9767429Z,-43,12283,-397,-12092,47,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:27.8396292Z,-44,12330,-399,-12097,85,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:26.7355188Z,-46,12339,-399,-12126,69,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:25.6404093Z,-41,12297,-394,-12079,108,-516,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:24.5112964Z,-45,12287,-409,-12098,50,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:23.4081861Z,-50,12310,-395,-12097,104,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:22.3080761Z,-43,12316,-399,-12106,69,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:21.1919645Z,-40,12308,-401,-12083,120,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:20.096855Z,-51,12297,-392,-12104,125,-532,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:18.9977451Z,-36,12280,-401,-12087,92,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:17.8606314Z,-55,12316,-391,-12121,149,-512,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:16.7555209Z,-50,12302,-392,-12077,126,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:15.6504104Z,-48,12291,-396,-12098,130,-551,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:14.5513005Z,-42,12290,-391,-12075,136,-511,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:13.4351889Z,-53,12297,-389,-12074,182,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:12.3410795Z,-48,12276,-385,-12076,158,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:11.2099664Z,-42,12316,-390,-12055,139,-514,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:10.1048559Z,-53,12270,-388,-12021,201,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:09.0137468Z,-43,12279,-396,-12059,156,-535,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:07.8846339Z,-48,12274,-385,-12043,199,-543,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:06.7915246Z,-47,12300,-388,-12044,162,-548,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:05.6584113Z,-51,12269,-390,-12031,195,-528,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:04.5733028Z,-43,12283,-386,-12032,187,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:03.4771932Z,-49,12267,-393,-12025,171,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:02.3380793Z,-49,12260,-386,-12003,190,-542,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:01.2329688Z,-42,12272,-390,-12037,176,-510,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:13:00.1408596Z,-41,12252,-391,-11966,165,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:59.0097465Z,-46,12272,-389,-12019,179,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:57.9116367Z,-37,12245,-396,-11966,144,-533,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:56.7925248Z,-41,12257,-388,-11998,170,-536,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:55.6974153Z,-36,12222,-392,-11963,133,-548,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:54.584304Z,-30,12255,-387,-11954,170,-532,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:53.4901946Z,-39,12227,-396,-12010,55,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:52.3590815Z,-36,12213,-392,-11992,136,-537,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:51.253971Z,-40,12260,-395,-11990,101,-539,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:50.153861Z,-40,12238,-392,-11969,92,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:49.0527509Z,-39,12244,-398,-11977,109,-557,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:47.9326389Z,-32,12243,-396,-11965,59,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:46.8385295Z,-39,12262,-403,-12025,86,-545,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:45.7084165Z,-35,12266,-396,-11966,33,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:44.6053062Z,-37,12262,-391,-12010,115,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:43.5121969Z,-31,12251,-399,-11989,40,-545,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:42.4160873Z,-46,12221,-409,-11979,71,-542,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:41.2819739Z,-34,12294,-389,-11977,86,-554,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:40.1958653Z,-14,12271,-368,-11988,-24,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:39.0647522Z,-36,12252,-403,-11992,48,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:37.9686426Z,-33,12262,-404,-11996,17,-530,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:36.8705328Z,-37,12246,-399,-12009,40,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:35.7334191Z,-34,12249,-410,-12032,7,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:34.6273085Z,-41,12289,-403,-11994,-10,-549,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:33.5241982Z,-39,12289,-405,-12065,-4,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:32.4040862Z,-30,12313,-413,-12038,-72,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:31.3179776Z,-39,12296,-402,-12029,2,-551,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:30.1868645Z,-39,12307,-409,-12053,-3,-548,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:29.0887547Z,-39,12277,-400,-12050,37,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:27.9786437Z,-45,12325,-409,-12096,-9,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:26.8835342Z,-37,12304,-410,-12033,-10,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:25.7664225Z,-42,12280,-397,-12052,79,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:24.671313Z,-42,12319,-404,-12083,9,-527,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:23.5622021Z,-48,12290,-402,-12110,49,-512,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:22.431089Z,-45,12306,-412,-12087,21,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:21.3279787Z,-46,12306,-400,-12070,86,-521,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:20.2338693Z,-46,12329,-402,-12086,69,-553,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:19.1347594Z,-41,12324,-407,-12100,33,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:17.9976457Z,-45,12301,-394,-12129,102,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:16.9075367Z,-42,12310,-405,-12099,53,-508,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:15.7924252Z,-46,12305,-391,-12087,119,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:14.6763136Z,-49,12296,-399,-12118,73,-501,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:13.5832043Z,-50,12283,-397,-12095,98,-514,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:12.4520912Z,-49,12311,-391,-12117,142,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:11.3469807Z,-49,12312,-396,-12082,127,-503,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:10.2418702Z,-52,12269,-383,-12070,200,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:09.1377598Z,-47,12303,-399,-12075,161,-511,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:08.0426503Z,-44,12258,-388,-12031,182,-536,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:06.9315392Z,-52,12304,-392,-12094,189,-521,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:05.8344295Z,-44,12261,-389,-12036,165,-532,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:04.729319Z,-53,12309,-386,-12091,203,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:03.5912052Z,-50,12295,-390,-12051,177,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:02.4880949Z,-49,12320,-391,-12078,161,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:01.3709832Z,-48,12281,-392,-12016,154,-546,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:12:00.2768738Z,-45,12304,-389,-12059,183,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:59.1777639Z,-44,12314,-393,-12086,128,-524,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:58.0456507Z,-51,12265,-386,-12032,197,-544,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:56.9295391Z,-46,12255,-388,-12018,185,-533,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:55.8264288Z,-43,12253,-388,-12001,163,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:54.7323194Z,-43,12276,-386,-12016,209,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:53.6342096Z,-40,12251,-384,-12018,175,-517,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:52.5020964Z,-43,12273,-384,-12059,198,-522,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:51.397986Z,-42,12258,-389,-12039,144,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:50.2808743Z,-54,12249,-386,-12017,228,-561,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:49.1757638Z,-43,12285,-383,-12041,182,-552,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:48.0806543Z,-42,12239,-382,-12003,212,-526,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:46.9525415Z,-40,12293,-389,-12024,174,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:45.8594322Z,-47,12250,-391,-11989,186,-510,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:44.7633226Z,-36,12235,-389,-11981,145,-547,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:43.6382101Z,-33,12241,-395,-12003,64,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:42.5371Z,-37,12253,-387,-11965,152,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:41.4379901Z,-38,12261,-397,-11980,143,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:40.3048768Z,-34,12239,-395,-11957,100,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:39.2097673Z,-40,12267,-396,-11997,85,-528,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:38.0786542Z,-32,12262,-389,-11965,136,-548,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:36.9755439Z,-31,12233,-395,-11969,101,-571,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:35.8814345Z,-40,12268,-394,-12001,91,-533,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:34.7683232Z,-36,12242,-394,-11960,117,-563,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:33.6512115Z,-30,12247,-396,-11983,51,-567,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:32.5591023Z,-31,12229,-398,-11922,103,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:31.4299894Z,-39,12255,-401,-11985,41,-549,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:30.33588Z,-38,12262,-398,-12011,71,-553,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:29.2047669Z,-35,12277,-405,-11987,46,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:28.0996564Z,-26,12258,-404,-11996,-4,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:26.995546Z,-32,12226,-403,-11988,20,-555,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:25.9084373Z,-37,12295,-406,-12060,-12,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:24.7783243Z,-40,12271,-400,-12005,37,-534,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:23.685215Z,-34,12249,-410,-12016,9,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:22.5881053Z,-39,12262,-404,-12040,24,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:21.4489914Z,-41,12318,-403,-12084,33,-549,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:20.344881Z,-29,12308,-410,-12034,-28,-538,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:19.2397705Z,-39,12302,-402,-12052,22,-542,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:18.1456611Z,-36,12294,-409,-12080,-37,-542,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:17.0355501Z,-41,12298,-401,-12079,19,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:15.9034369Z,-47,12319,-401,-12109,66,-499,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:14.8313297Z,-37,12317,-400,-12072,12,-548,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:13.694216Z,-46,12309,-398,-12109,72,-519,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:12.5901056Z,-47,12288,-401,-12099,92,-531,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:11.4849951Z,-46,12301,-398,-12105,105,-523,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:10.383885Z,-48,12298,-394,-12119,92,-515,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:09.2687735Z,-47,12317,-392,-12079,151,-540,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:08.1746641Z,-46,12315,-397,-12060,145,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:07.0495516Z,-50,12310,-392,-12074,149,-512,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:05.9384405Z,-49,12293,-391,-12061,186,-525,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:04.8343301Z,-42,12305,-392,-12052,162,-558,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:03.7492216Z,-47,12253,-385,-12040,186,-541,TRUE,0,0
1208272118,AccelGyro,2014-02-06T15:11:02.613108Z,-50,12307,-390,-12064,169,-535,TRUE,0,0
